,Year,Country,Happiness_Rank,Happiness_Score,Average_Happiness_Score,GDP_Capita,Average_GDP_Capita,Family,Average_Family,Life_Expectancy,Average_Life_Expectancy,Freedom,Average_Freedom,Generosity,Average_Generosity,Govt_Corruption,Average_Govt_Corruption,Dystopia_Residual,clusters,cluster
278,2016,Armenia,121,4.36,4.393199986,0.86086,0.839133348,0.62477,0.890872744,0.64083,0.697850885,0.14037,0.216028653,0.07793,0.082393618,0.03616,0.038766884,1.97864,1,purple
279,2016,Kenya,122,4.356,4.449399995,0.52267,0.490571892,0.7624,0.972022145,0.30147,0.41216167,0.40576,0.443134753,0.41328,0.391512062,0.06686,0.059578264,1.88326,1,purple
280,2016,Ukraine,123,4.324,4.307200039,0.87287,0.83591839,1.01413,1.282889514,0.58628,0.63681679,0.12859,0.168758955,0.20363,0.200088293,0.01829,0.018385894,1.50066,1,purple
281,2016,Ghana,124,4.276,4.536399977,0.63107,0.609374965,0.49353,0.762146947,0.29681,0.363353545,0.40973,0.427235259,0.21203,0.231364789,0.0326,0.034097274,2.2002,1,purple
282,2016,Congo (Kinshasa),125,4.272,4.346400042,0.05661,0.06234247,0.80676,1.059596691,0.188,0.207693405,0.15602,0.23980627,0.25458,0.231675167,0.06075,0.060448271,2.74924,1,purple
283,2016,Georgia,126,4.252,4.338799955,0.83792,0.853886533,0.19249,0.481344987,0.64035,0.682831396,0.32461,0.352158007,0.06786,0.051667763,0.3188,0.266555327,1.87031,1,purple
284,2016,Congo (Brazzaville),127,4.236,4.377399978,0.77109,0.72274285,0.47799,0.716586873,0.28212,0.346717487,0.37938,0.423013174,0.12077,0.112300426,0.09753,0.092801627,2.10681,1,purple
285,2016,Senegal,128,4.219,4.393999969,0.44314,0.433285804,0.77416,1.036208382,0.40457,0.450666571,0.31056,0.350840453,0.19103,0.174785779,0.11681,0.09868009,1.97861,1,purple
286,2016,Bulgaria,129,4.217,4.618600045,1.11306,1.086535818,0.92542,1.298787892,0.67806,0.735953536,0.21219,0.295458344,0.12793,0.101063539,0.00615,0.007784306,1.15377,1,purple
287,2016,Mauritania,130,4.201,4.354999963,0.61391,0.568687458,0.84142,1.078906166,0.28639,0.342295856,0.1268,0.132043609,0.22686,0.177546005,0.17955,0.134423401,1.9263,1,purple
288,2016,Zimbabwe,131,4.193,4.0066,0.35041,0.344051307,0.71478,1.007727182,0.1595,0.274402751,0.25429,0.323256841,0.18503,0.169408699,0.08582,0.089997076,2.4427,1,purple
289,2016,Malawi,132,4.156,3.883000006,0.08709,0.142714408,0.147,0.434381766,0.29364,0.327069917,0.4143,0.457150931,0.30968,0.271226094,0.07564,0.077424331,2.82859,1,purple
290,2016,Sudan,133,4.139,4.241749985,0.63069,0.604069173,0.81928,1.071832143,0.29759,0.317322706,0,0.032951464,0.18077,0.171926863,0.10039,0.10470938,2.10995,1,purple
291,2016,Gabon,134,4.121,4.407800031,1.15851,1.101992048,0.72368,1.026316043,0.3494,0.422939718,0.28098,0.312689715,0.06244,0.049889076,0.09314,0.077419357,1.45332,1,purple
292,2016,Mali,135,4.073,4.219000011,0.31292,0.360968099,0.86333,1.10361268,0.16347,0.199733135,0.27544,0.332924749,0.21064,0.17479484,0.13647,0.094592049,2.11087,1,purple
293,2016,Haiti,136,4.028,3.865599985,0.34097,0.322862053,0.29561,0.616215964,0.27494,0.335746226,0.12072,0.089267971,0.47958,0.448330756,0.14476,0.12607643,2.37116,1,purple
294,2016,Botswana,137,3.974,3.830000006,1.09426,1.053580831,0.89186,1.107410999,0.34752,0.338407102,0.44089,0.490607267,0.12425,0.07904169,0.10769,0.10460264,0.96741,1,purple
295,2016,Comoros,138,3.956,3.961666667,0.27509,0.262716667,0.60323,0.717653333,0.29981,0.38932,0.15412,0.175096667,0.1827,0.210703333,0.18437,0.15379,2.25632,1,purple
296,2016,Ivory Coast,139,3.916,4.273199966,0.55507,0.546691784,0.57576,0.786338006,0.04476,0.111450434,0.40663,0.428399239,0.20338,0.181253494,0.1553,0.131516355,1.97478,1,purple
297,2016,Cambodia,140,3.907,4.205400044,0.55604,0.548237019,0.5375,0.876219668,0.42494,0.511972681,0.58852,0.637871165,0.40339,0.336180594,0.08092,0.06969919,1.31573,1,purple
298,2016,Angola,141,3.866,3.872250019,0.84731,0.798379545,0.66366,0.93836799,0.04991,0.133902167,0.00589,0.0274325,0.12071,0.105269123,0.08434,0.071570084,2.09459,1,purple
299,2016,Niger,142,3.856,4.104599976,0.1327,0.126605066,0.6053,0.802395001,0.26162,0.282839001,0.38041,0.385797739,0.2097,0.199048769,0.17176,0.133544589,2.09469,1,purple
300,2016,South Sudan,143,3.832,3.38250002,0.39394,0.358547157,0.18519,0.492378282,0.15781,0.198324001,0.19662,0.116420609,0.25899,0.242665204,0.13015,0.110985878,2.50929,1,purple
301,2016,Chad,144,3.763,4.003400022,0.42214,0.382016597,0.63178,0.803851174,0.03824,0.094894943,0.12807,0.177684405,0.18667,0.19312877,0.04952,0.058758376,2.30637,1,purple
302,2016,Burkina Faso,145,3.739,4.073800013,0.31995,0.314659543,0.63054,0.935740001,0.21297,0.266812852,0.3337,0.32399957,0.24353,0.212772937,0.12533,0.122995621,1.87319,1,purple
303,2016,Uganda,145,3.739,4.02019997,0.34719,0.318728143,0.90981,1.066325548,0.19625,0.286498521,0.43653,0.428597191,0.27102,0.279689211,0.06442,0.063031944,1.51416,1,purple
304,2016,Yemen,147,3.724,3.625799987,0.57939,0.489312689,0.47493,0.865448449,0.31048,0.365440183,0.2287,0.244174744,0.09821,0.096929042,0.05892,0.067045485,1.97295,1,purple
305,2016,Madagascar,148,3.695,3.745400011,0.27954,0.265917739,0.46115,0.773236074,0.37109,0.434104662,0.13684,0.177375353,0.2204,0.193292506,0.07506,0.062706395,2.15075,1,purple
306,2016,Tanzania,149,3.666,3.465999995,0.47155,0.439777175,0.77623,0.939379961,0.357,0.396731857,0.3176,0.386879556,0.31472,0.311749272,0.05099,0.083699021,1.37769,1,purple
307,2016,Liberia,150,3.622,3.839199998,0.10706,0.089260359,0.50353,0.789065587,0.23165,0.302715639,0.25748,0.332934236,0.24063,0.237959977,0.04852,0.04255765,2.23284,1,purple
308,2016,Guinea,151,3.607,3.853599994,0.22415,0.273373986,0.3109,0.637578937,0.18829,0.241701828,0.30953,0.352273503,0.29914,0.248505018,0.1192,0.106305524,2.15604,1,purple
309,2016,Rwanda,152,3.515,3.438599991,0.32846,0.322057179,0.61586,0.788453405,0.31865,0.417542961,0.5432,0.581610771,0.23552,0.226311206,0.50521,0.473468003,0.96819,1,purple
310,2016,Benin,153,3.484,3.901000013,0.39499,0.376745082,0.10419,0.340469969,0.21028,0.275262042,0.39747,0.419386555,0.2018,0.186069692,0.06681,0.071367803,2.10812,1,purple
311,2016,Afghanistan,154,3.36,3.512799982,0.38227,0.357113444,0.11037,0.409752665,0.17344,0.254707356,0.1643,0.117923904,0.31268,0.267730187,0.07112,0.058093566,2.14558,1,purple
312,2016,Togo,155,3.303,3.544199977,0.28123,0.265870943,0,0.323566506,0.24811,0.288529114,0.34678,0.363747228,0.17517,0.17477523,0.11587,0.100969003,2.1354,1,purple
313,2016,Syria,156,3.069,3.292199979,0.74719,0.699108627,0.14866,0.355930521,0.62994,0.566280668,0.06912,0.081699889,0.48397,0.431284746,0.17233,0.159547426,0.81789,1,purple
314,2016,Burundi,157,2.905,3.078999994,0.06831,0.062446514,0.23442,0.470816717,0.15747,0.211608158,0.0432,0.101320151,0.2029,0.185921037,0.09419,0.106991589,2.10404,1,purple
315,2017,Norway,1,7.537000179,7.541000036,1.616463184,1.519380637,1.53352356,1.431074712,0.796666503,0.873333301,0.635422587,0.638048517,0.362012237,0.328990447,0.315963835,0.343950767,2.277026653,0,pink
316,2017,Denmark,2,7.521999836,7.545999967,1.482383013,1.396728603,1.551121593,1.447688319,0.792565525,0.865249105,0.626006722,0.625959344,0.355280489,0.318876098,0.400770068,0.429374014,2.313707352,0,pink
317,2017,Iceland,3,7.504000187,7.511000037,1.48063302,1.386522604,1.610574007,1.492812801,0.833552122,0.917744424,0.627162635,0.618034527,0.475540221,0.419124044,0.153526559,0.140145312,2.322715282,0,pink
318,2017,Switzerland,4,7.493999958,7.511399992,1.564979553,1.472163911,1.516911745,1.417332349,0.858131289,0.928318258,0.620070577,0.620642115,0.290549278,0.277431856,0.367007285,0.379763457,2.276716232,0,pink
319,2017,Finland,5,7.468999863,7.537799973,1.443571925,1.356960385,1.540246725,1.434429345,0.80915767,0.873835534,0.617950857,0.621536171,0.245482773,0.217782555,0.382611543,0.398474309,2.430181503,0,pink
320,2017,Netherlands,6,7.376999855,7.404599971,1.503944635,1.411012927,1.428939223,1.349645845,0.810696125,0.878569225,0.585384488,0.589650898,0.47048983,0.415149966,0.282661825,0.298614365,2.294804096,0,pink
321,2017,Canada,7,7.315999985,7.350599997,1.479204416,1.388128883,1.481348991,1.387411798,0.834557652,0.90055753,0.611100912,0.610954182,0.435539722,0.389597944,0.287371516,0.305846303,2.187264442,0,pink
322,2017,New Zealand,8,7.31400013,7.313000026,1.405706048,1.31750921,1.548195124,1.439729025,0.816759706,0.891617941,0.61406213,0.617782426,0.500005126,0.432805025,0.382816702,0.40001534,2.046456337,0,pink
323,2017,Sweden,9,7.28399992,7.319199984,1.494387269,1.403981454,1.478162169,1.368574434,0.830875158,0.898991032,0.612924099,0.61758082,0.385399252,0.33651185,0.384398729,0.397501746,2.097537994,0,pink
324,2017,Australia,10,7.28399992,7.276199984,1.484414935,1.394884987,1.510041952,1.40900639,0.843886793,0.914529359,0.601607382,0.605043476,0.47769925,0.41607785,0.30118373,0.314572746,2.065210819,0,pink
325,2017,Israel,11,7.212999821,7.142199964,1.375382423,1.303722485,1.376289964,1.321917993,0.838404,0.9026888,0.405988604,0.417499721,0.330082655,0.319936531,0.0852421,0.12087442,2.801757336,0,pink
326,2017,Costa Rica,12,7.078999996,7.126199999,1.109706283,1.035655257,1.416403651,1.31516073,0.759509265,0.832247853,0.58013165,0.59122833,0.214613229,0.196422646,0.100106589,0.101081318,2.898639202,0,pink
327,2017,Austria,13,7.006000042,7.142000008,1.487097263,1.398341453,1.459944963,1.363962993,0.815328419,0.883679684,0.56776619,0.576929238,0.316472322,0.292400464,0.221060365,0.214260073,2.138506413,0,pink
328,2017,United States,14,6.993000031,6.998800006,1.546259284,1.455945857,1.419920564,1.328570113,0.774286628,0.821615326,0.505740523,0.506882105,0.392578781,0.355079756,0.135638788,0.140843758,2.218113422,0,pink
329,2017,Ireland,15,6.977000237,6.964400047,1.535706639,1.460415328,1.558231115,1.445056223,0.809782624,0.878932525,0.573110342,0.572192068,0.427858323,0.388299665,0.298388153,0.299791631,1.773869038,0,pink
330,2017,Germany,16,6.951000214,6.929000043,1.487923384,1.395342677,1.472520351,1.35952607,0.798950732,0.870736146,0.562511384,0.558588277,0.33626917,0.291385834,0.276731938,0.265134388,2.015769958,0,pink
331,2017,Belgium,17,6.890999794,6.921399959,1.463780761,1.375398152,1.462312698,1.35749254,0.818091869,0.882870374,0.539770722,0.538762144,0.231503338,0.208880668,0.251343131,0.237844626,2.124210358,0,pink
332,2017,Luxembourg,18,6.862999916,6.935999983,1.741943598,1.63767472,1.457583666,1.343240733,0.845089495,0.903489899,0.596627891,0.583831578,0.283180982,0.245846196,0.318834424,0.337420885,1.619512081,0,pink
333,2017,United Kingdom,19,6.714000225,6.910000045,1.44163394,1.337566788,1.49646008,1.367932016,0.805335939,0.881735188,0.508190036,0.503760007,0.492774159,0.424690832,0.265428066,0.244017613,1.704143524,0,pink
334,2017,Chile,20,6.65199995,6.58939999,1.25278461,1.173326922,1.284024954,1.202872991,0.819479704,0.844975941,0.376895279,0.396821056,0.326662421,0.272048484,0.082287982,0.088497596,2.509585857,0,pink
335,2017,United Arab Emirates,21,6.647999763,6.744199953,1.626343369,1.645226674,1.266410232,1.069860046,0.726798236,0.752195647,0.60834527,0.538813054,0.360941947,0.267826389,0.324489564,0.249585913,1.734703541,0,pink
336,2017,Brazil,22,6.635000229,6.657800046,1.10735321,1.033226642,1.431306005,1.323311201,0.616552353,0.680944471,0.437453747,0.443038749,0.162349895,0.134969979,0.111092761,0.120392552,2.769267082,0,pink
337,2017,Czech Republic,23,6.609000206,6.654600041,1.352682352,1.26856247,1.433885217,1.324849043,0.754444003,0.827406801,0.490946174,0.473753235,0.088106759,0.080851352,0.036872927,0.034650585,2.451861858,0,pink
338,2017,Argentina,24,6.598999977,6.459399995,1.185295463,1.111035093,1.440451145,1.330960229,0.695137084,0.760895417,0.494519204,0.481619841,0.109457061,0.092371412,0.059739888,0.064307978,2.614005327,0,pink
339,2017,Mexico,25,6.578000069,6.725200014,1.153183818,1.079360764,1.21086216,1.082994432,0.709978998,0.7715698,0.412730008,0.436726002,0.120990433,0.104416087,0.132774115,0.139488823,2.837154865,0,pink
340,2017,Singapore,26,6.572000027,6.542800005,1.69227767,1.592137534,1.353814363,1.231078873,0.949492395,1.014186479,0.549840569,0.553412114,0.345965981,0.303215196,0.464307785,0.467255557,1.216362,0,pink
341,2017,Malta,27,6.52699995,6.53399999,1.343279839,1.285699968,1.488411665,1.386846333,0.821944237,0.879060847,0.588767052,0.59027141,0.574730575,0.481124115,0.153066069,0.151493214,1.556862831,0,pink
342,2017,Uruguay,28,6.453999996,6.431199999,1.217559695,1.135557939,1.412227869,1.315311574,0.719216824,0.782929365,0.579392254,0.574978451,0.175096929,0.169011386,0.178061873,0.188516375,2.172409534,0,pink
343,2017,Guatemala,29,6.453999996,6.343799999,0.872001946,0.806614389,1.255585194,1.141467039,0.54023999,0.615775998,0.531310618,0.550286124,0.283488393,0.240091679,0.077223279,0.081590656,2.893891096,0,pink
344,2017,Panama,30,6.452000141,6.538000028,1.233748436,1.148267687,1.373192549,1.28816251,0.706156135,0.776023227,0.550026834,0.538879367,0.210556939,0.186139388,0.070983924,0.072982785,2.307199955,0,pink
345,2017,France,31,6.441999912,6.515199982,1.430923462,1.344116692,1.387776852,1.31824737,0.844465852,0.91624117,0.470222116,0.488390423,0.129762307,0.116736461,0.172502428,0.183208486,2.005954742,0,pink
346,2017,Thailand,32,6.423999786,6.286599957,1.127868772,1.050013754,1.425792456,1.312320491,0.647239029,0.713977806,0.580200732,0.565274146,0.57212311,0.491676622,0.031612735,0.029762547,2.039508343,0,pink
347,2017,Taiwan Province of China,33,6.421999931,6.421999931,1.433626533,1.433626533,1.384565353,1.384565353,0.793984234,0.793984234,0.361466587,0.361466587,0.258360475,0.258360475,0.063829236,0.063829236,2.126607418,0,pink
348,2017,Spain,34,6.402999878,6.351399976,1.384397864,1.298807573,1.532090902,1.39946618,0.8889606,0.95010812,0.40878123,0.410948246,0.190133572,0.168810714,0.070914097,0.069852819,1.92775774,0,pink
349,2017,Qatar,35,6.375,6.4218,1.870765686,1.743691137,1.27429688,1.169707376,0.710098088,0.768731618,0.604130983,0.604064197,0.33047387,0.291216774,0.439299256,0.355973851,1.14546442,0,pink
350,2017,Colombia,36,6.356999874,6.339999975,1.070622325,0.992910465,1.402182937,1.302610587,0.595027924,0.671677585,0.477487415,0.492099483,0.149014473,0.137456895,0.046668742,0.044971748,2.616068125,0,pink
351,2017,Saudi Arabia,37,6.343999863,6.375999973,1.530623555,1.439512711,1.286677599,1.18137952,0.59014833,0.666213666,0.449750572,0.417454114,0.147616014,0.123449203,0.273432255,0.231550451,2.065429688,0,pink
352,2017,Trinidad and Tobago,38,6.168000221,6.168000074,1.361355901,1.2996353,1.380228519,1.18315284,0.519983292,0.553631097,0.518630743,0.520666914,0.325296462,0.321028821,0.008964816,0.010924939,2.053247452,0,pink
353,2017,Kuwait,39,6.105000019,6.148600004,1.632952452,1.55566249,1.259698749,1.18464375,0.632105708,0.695143142,0.496337593,0.505997519,0.228289798,0.17184396,0.21515955,0.18218791,1.640425205,0,pink
354,2017,Slovakia,40,6.09800005,6.10840001,1.325393558,1.246006712,1.505059242,1.379745848,0.712732911,0.772484582,0.295817465,0.307047493,0.136544481,0.136568896,0.024210852,0.02319817,2.097776651,0,pink
355,2017,Bahrain,41,6.086999893,6.113799979,1.488412261,1.390482452,1.323110461,1.243464092,0.653133035,0.725250607,0.536746919,0.519083384,0.172668487,0.203151697,0.25704217,0.210752434,1.656149387,0,pink
356,2017,Malaysia,42,6.084000111,5.904000022,1.29121542,1.209899084,1.284646034,1.132825207,0.618784428,0.692676886,0.402264982,0.437362996,0.41660893,0.346619786,0.065600708,0.068884142,2.004448891,0,pink
357,2017,Nicaragua,43,6.071000099,6.02740002,0.737299204,0.677277841,1.28721571,1.193653142,0.653095961,0.716673192,0.447551847,0.486024369,0.301674217,0.257110843,0.130687982,0.148355596,2.513930559,0,pink
358,2017,Ecuador,44,6.007999897,5.991999979,1.000820398,0.92778008,1.286168814,1.157387763,0.685636222,0.753303244,0.455198199,0.47952764,0.150112465,0.121252493,0.140134647,0.141680929,2.290352583,0,pink
359,2017,El Salvador,45,6.002999783,6.124199957,0.909784496,0.829604899,1.182125092,1.097989018,0.596018553,0.659477711,0.43245253,0.419928506,0.078257985,0.086389597,0.08998096,0.093974192,2.714593887,0,pink
360,2017,Poland,46,5.97300005,5.98080001,1.291787863,1.209037573,1.44571197,1.331608394,0.699475348,0.76681707,0.520342112,0.506492422,0.158465967,0.139097193,0.059307806,0.054085561,1.797722816,0,pink
361,2017,Uzbekistan,47,5.971000195,6.046200039,0.786441088,0.723758218,1.54896915,1.43409983,0.498272628,0.591724526,0.658248663,0.655987733,0.415983647,0.327522729,0.246528223,0.267423645,1.816913605,0,pink
362,2017,Italy,48,5.964000225,6.022400045,1.395066619,1.311831324,1.444923282,1.334672656,0.853144348,0.92872487,0.256450713,0.243816143,0.172789648,0.17257193,0.028028091,0.028119618,1.813312054,0,pink
363,2017,Russia,49,5.962999821,5.798599964,1.281778097,1.197139619,1.469282389,1.337812478,0.547349334,0.626303867,0.373783112,0.360078622,0.052263822,0.045722764,0.032962881,0.030974576,2.205607414,0,pink
364,2017,Belize,50,5.955999851,5.95599995,0.907975316,0.863711772,1.081417799,0.9563226,0.450191766,0.459960589,0.547509372,0.550939791,0.240015641,0.21995188,0.096581072,0.097763691,2.631955624,0,pink
365,2017,Japan,51,5.920000076,5.925800015,1.416915178,1.337745036,1.436337829,1.326999566,0.913475871,0.979099174,0.505625546,0.493477109,0.120572768,0.095572554,0.163760737,0.164842147,1.363223553,0,pink
366,2017,Lithuania,52,5.90199995,5.92979999,1.314582348,1.23320247,1.473516107,1.367415221,0.62894994,0.708193988,0.234231785,0.255588357,0.010164657,0.025164931,0.011865643,0.017675129,2.228440523,0,pink
367,2017,Algeria,53,5.872000217,5.667600043,1.091864467,1.012962893,1.146217465,1.074205493,0.617584646,0.665056929,0.233335808,0.178437162,0.069436647,0.069219329,0.14609611,0.146099222,2.567603827,0,pink
368,2017,Latvia,54,5.849999905,5.676199981,1.260748625,1.185349725,1.404714942,1.273916988,0.638566971,0.697091394,0.325707912,0.305875582,0.153074786,0.135356957,0.073842727,0.071212545,1.993655205,2,dark purple
369,2017,South Korea,55,5.837999821,5.885399964,1.401678443,1.314553689,1.128274441,1.046190888,0.900214076,0.948608815,0.257921666,0.248936333,0.206674367,0.186096873,0.063282669,0.065202534,1.880378008,2,dark purple
370,2017,Moldova,56,5.837999821,5.758599964,0.72887063,0.671424126,1.251825571,1.145485114,0.589465201,0.61796304,0.240729049,0.25958581,0.208779126,0.194051825,0.010091286,0.009054257,2.807808399,2,dark purple
371,2017,Romania,57,5.824999809,5.698399962,1.217683911,1.141766782,1.15009129,1.043000258,0.685158312,0.736215662,0.457003742,0.432960748,0.133519918,0.114177984,0.004387901,0.00473358,2.176831484,2,dark purple
372,2017,Bolivia,58,5.822999954,5.813199991,0.833756566,0.767261313,1.227619052,1.09516381,0.47363025,0.53930605,0.558732927,0.551896585,0.225560725,0.185180145,0.060477726,0.068787545,2.443279028,2,dark purple
373,2017,Turkmenistan,59,5.822000027,5.582200005,1.130776763,1.047483353,1.493149161,1.365799832,0.43772608,0.518129216,0.418271929,0.415890386,0.249924988,0.217676998,0.25927034,0.183476068,1.832909822,2,dark purple
374,2017,Kazakhstan,60,5.818999767,5.838399953,1.28455627,1.190505254,1.384369016,1.297243803,0.606041551,0.63671631,0.437454283,0.444628857,0.201964423,0.152868885,0.119282886,0.106428577,1.784892559,2,dark purple
375,2017,North Cyprus,61,5.809999943,5.758666648,1.346911311,1.28879377,1.186303377,1.024881126,0.834647238,0.866542413,0.471203625,0.465811208,0.266845703,0.263918568,0.155353352,0.154644451,1.549157619,2,dark purple
376,2017,Slovenia,62,5.757999897,5.887999979,1.341205955,1.260531191,1.452518821,1.362299764,0.790828228,0.852941646,0.572575808,0.581953162,0.242649093,0.211461819,0.045128979,0.045469796,1.313317299,2,dark purple
377,2017,Peru,63,5.715000153,5.728400031,1.035225272,0.965087054,1.218770385,1.105782077,0.630166113,0.703655223,0.450002879,0.444996576,0.126819715,0.119381943,0.047049087,0.044171817,2.20726943,2,dark purple
378,2017,Mauritius,64,5.629000187,5.706600037,1.189395547,1.110145109,1.20956099,1.148144198,0.638007462,0.698279492,0.491247326,0.519071465,0.360933751,0.31357675,0.042181555,0.055884311,1.697583914,2,dark purple
379,2017,Cyprus,65,5.620999813,5.732799963,1.355938077,1.274927615,1.131363273,1.029102655,0.844714701,0.91361494,0.355111539,0.377180308,0.271254301,0.24973886,0.041237976,0.046195595,1.621249199,2,dark purple
380,2017,Estonia,66,5.611000061,5.637800012,1.32087934,1.237851868,1.4766711,1.36324222,0.695168316,0.752151663,0.47913143,0.478224286,0.098890811,0.091784162,0.183248922,0.171055784,1.357508659,2,dark purple
381,2017,Belarus,67,5.568999767,5.597999953,1.15655756,1.085019512,1.444945216,1.338153043,0.637714267,0.698766853,0.295400262,0.301538052,0.155137509,0.120003502,0.156313822,0.163556764,1.723232985,2,dark purple
382,2017,Libya,68,5.525000095,5.597000019,1.101803064,1.065826613,1.35756433,1.215988866,0.52016902,0.594601804,0.46573323,0.440226646,0.152073666,0.150978733,0.09261021,0.121246042,1.835011244,2,dark purple
383,2017,Turkey,69,5.5,5.4154,1.198274374,1.151034875,1.337753177,1.180248635,0.637605608,0.702101122,0.3007406,0.25735612,0.046693042,0.081058608,0.09967158,0.119122316,1.879277945,2,dark purple
384,2017,Paraguay,70,5.493000031,5.666600006,0.932537317,0.855223463,1.50728488,1.384032976,0.579250693,0.643036139,0.473507792,0.505969558,0.224150658,0.233102132,0.091065913,0.080289183,1.68533349,2,dark purple
385,2017,"Hong Kong S.A.R., China",71,5.472000122,5.472000122,1.551674843,1.551674843,1.262790918,1.262790918,0.943062425,0.943062425,0.490968645,0.490968645,0.374465793,0.374465793,0.293933749,0.293933749,0.554633141,2,dark purple
386,2017,Philippines,72,5.429999828,5.387399966,0.857699215,0.791437843,1.253917575,1.154569515,0.468009055,0.537901811,0.585214674,0.592040935,0.193513423,0.179432685,0.099331893,0.110338379,1.972604752,2,dark purple
387,2017,Serbia,73,5.394999981,5.339199996,1.069317579,1.000643516,1.258189797,1.166623959,0.650784671,0.716788934,0.208715528,0.227393106,0.220125884,0.178161177,0.040903781,0.038492756,1.947084427,2,dark purple
388,2017,Jordan,74,5.335999966,5.179599993,0.991012394,0.909744479,1.239088893,1.129033779,0.604590058,0.673620012,0.418421149,0.40725223,0.17217046,0.133064092,0.119803272,0.131940654,1.791176558,2,dark purple
389,2017,Hungary,75,5.323999882,5.329399976,1.286011934,1.204074387,1.343133092,1.257584618,0.687763453,0.736578691,0.175863519,0.230536704,0.078401662,0.089480332,0.036636937,0.030187387,1.716459274,2,dark purple
390,2017,Jamaica,76,5.31099987,5.661999974,0.925579309,0.855857862,1.368218064,1.290791613,0.641022384,0.689424477,0.474307239,0.495939448,0.233818337,0.174313667,0.055267781,0.036039556,1.612325668,2,dark purple
391,2017,Croatia,77,5.293000221,5.458600044,1.222556233,1.152317247,0.967983007,0.959862601,0.701288521,0.769115704,0.255772293,0.285934459,0.248002976,0.145156595,0.04310311,0.033684622,1.854492426,2,dark purple
392,2017,Kosovo,78,5.278999805,5.606199961,0.951484382,0.878282876,1.137853503,1.014490701,0.54145205,0.60975441,0.260287941,0.317747588,0.319931448,0.28379029,0.057471618,0.039870324,2.010540724,2,dark purple
393,2017,China,79,5.272999763,5.218999953,1.081165791,1.003417158,1.160837412,1.033679482,0.741415501,0.7971211,0.472787708,0.509575542,0.028806841,0.049449368,0.022794275,0.056210855,1.764938593,2,dark purple
394,2017,Pakistan,80,5.269000053,5.344000011,0.726883531,0.667894706,0.67269069,0.608830138,0.402047783,0.455753557,0.235215262,0.229891052,0.315446019,0.280001204,0.124348067,0.115757613,2.79248929,2,dark purple
395,2017,Indonesia,81,5.262000084,5.252000017,0.995538592,0.920969718,1.274444699,1.13115494,0.492345721,0.561203144,0.443323463,0.466160693,0.611704588,0.534852918,0.015317135,0.012907427,1.429476976,2,dark purple
396,2017,Venezuela,82,5.25,5.5314,1.128431201,1.05246824,1.431337595,1.323263519,0.617144227,0.683740845,0.153997123,0.213709425,0.06501963,0.057185926,0.064491123,0.071444225,1.789463758,2,dark purple
397,2017,Montenegro,83,5.236999989,5.291999998,1.121129036,1.048377807,1.238376498,1.1051353,0.667464674,0.725600935,0.194989055,0.196939811,0.197911024,0.156844205,0.088174194,0.103868839,1.729191542,2,dark purple
398,2017,Morocco,84,5.235000134,5.172200027,0.878114581,0.806696916,0.774864435,0.676152887,0.597710669,0.650592134,0.408158332,0.391905666,0.032209955,0.041291991,0.087763183,0.081452637,2.456189394,2,dark purple
399,2017,Azerbaijan,85,5.234000206,5.229200041,1.153601766,1.073644353,1.152400255,1.031750051,0.540775776,0.619653155,0.398155838,0.380545168,0.04526934,0.049131868,0.180987507,0.175755501,1.762481689,2,dark purple
400,2017,Dominican Republic,86,5.230000019,5.199400004,1.079373837,0.999922767,1.402416706,1.282279341,0.574873745,0.642562749,0.552589834,0.545379967,0.18696785,0.16993357,0.113945253,0.117401051,1.31946516,2,dark purple
401,2017,Greece,87,5.227000237,5.152400047,1.289487481,1.205481496,1.239414573,1.056294915,0.810198903,0.874123781,0.095731251,0.08578825,0,0,0.043289777,0.035305955,1.749221563,2,dark purple
402,2017,Lebanon,88,5.224999905,5.149599981,1.074987531,1.035061506,1.129624248,0.99489485,0.735081077,0.787252215,0.288515985,0.321791197,0.264450759,0.219984152,0.03751383,0.055388766,1.695073843,2,dark purple
403,2017,Portugal,89,5.195000172,5.304600034,1.315175295,1.232031059,1.367043018,1.262012604,0.795843542,0.869532708,0.4984653,0.50608506,0.095102713,0.090240543,0.015869452,0.01677189,1.107682705,2,dark purple
404,2017,Bosnia and Herzegovina,90,5.18200016,5.161800032,0.982409418,0.921693884,1.069335938,0.984433188,0.705186307,0.761331261,0.204403177,0.176792635,0.328867495,0.270967499,0,0.001654,1.892172575,2,dark purple
405,2017,Honduras,91,5.181000233,5.240800047,0.730573118,0.656436624,1.143944979,1.058876996,0.58256948,0.662299896,0.34807986,0.396621972,0.236188874,0.222771775,0.073345453,0.072531091,2.065811157,2,dark purple
406,2017,Macedonia,92,5.175000191,5.122000048,1.064577937,0.990346984,1.207893014,1.057893254,0.644948184,0.679694546,0.325905979,0.332788995,0.253760964,0.221355241,0.060277794,0.059004449,1.617469311,2,dark purple
407,2017,Somalia,93,5.151000023,5.060250006,0.022643184,0.005660796,0.721151352,0.616820338,0.113989137,0.152912284,0.602126956,0.600726739,0.291631311,0.261220328,0.282410324,0.286552581,3.11748457,2,dark purple
408,2017,Vietnam,94,5.073999882,5.154599976,0.788547575,0.723415515,1.277491331,1.138384266,0.652168989,0.722699798,0.571055591,0.577207118,0.234968051,0.19566361,0.087633237,0.091920647,1.462318659,2,dark purple
